Incident energy;
Incident energy;
Incident energy;σ(E)
12065.73;12.57279
12065.76;12.54565
12065.84;12.47609
12065.92;12.41036
12066.0;12.34814
12066.04;12.31826
12066.06;12.30383
12066.08;12.28915
12066.09;12.28199
12066.11;12.2678
12066.14;12.24685
12066.15;12.23996
12066.16;12.2331
12066.19;12.21279
12066.22;12.19284
12066.34;12.11646
12066.39;12.08612
12066.42;12.0683
12066.54;11.99974
12067.01;11.76454
12067.48;11.56717
12068.07;11.35645
12068.56;11.20533
12068.98;11.08854
12069.11;11.05418
12069.18;11.03596
12069.22;11.02563
12069.24;11.02083
12069.26;11.01536
12069.27;11.0128
12069.28;11.0103
12069.29;11.00769
12069.32;11.00005
12069.37;10.98738
12069.46;10.96476
12069.64;10.92015
12069.96;10.84259
12070.82;10.64356
12071.21;10.55858
12071.41;10.51657
12071.6;10.47772
12071.8;10.43796
12071.99;10.40125
12072.18;10.36553
12072.37;10.33075
12072.57;10.29506
12072.76;10.26191
12072.96;10.22771
12073.15;10.19575
12073.35;10.16254
12073.54;10.13128
12073.73;10.10021
12073.92;10.06923
12074.06;10.0464
12074.19;10.02517
12074.46;9.980871
12074.73;9.936138
12074.99;9.8925
12075.26;9.846482
12075.4;9.822317
12075.53;9.799688
12075.67;9.775119
12075.8;9.752131
12075.93;9.728995
12076.06;9.70574
12076.2;9.680606
12076.33;9.657242
12076.47;9.632134
12076.6;9.608959
12076.74;9.58428
12076.87;9.561761
12077.0;9.539781
12077.13;9.518522
12077.27;9.496672
12077.4;9.477605
12077.53;9.459987
12077.66;9.444109
12077.8;9.429321
12077.93;9.418099
12078.06;9.409661
12078.19;9.404381
12078.31;9.402641
12078.42;9.403952
12078.54;9.408834
12078.65;9.416716
12078.77;9.429297
12078.88;9.444707
12079.11;9.489805
12079.34;9.553711
12079.57;9.638021
12079.8;9.744406
12080.03;9.874919
12080.46;10.19443
12080.89;10.64124
12081.17;11.02555
12081.41;11.43093
12081.54;11.68486
12081.62;11.85433
12081.67;11.96562
12081.69;12.01131
12081.74;12.12858
12081.8;12.2751
12081.9;12.53374
12082.11;13.1377
12082.5;14.48084
12082.79;15.64981
12083.03;16.69858
12083.36;18.19404
12083.45;18.59949
12083.7;19.68608
12083.94;20.63126
12084.05;21.01809
12084.08;21.11759
12084.1;21.18242
12084.14;21.30832
12084.2;21.48743
12084.27;21.68089
12084.36;21.90367
12084.42;22.03518
12084.43;22.05574
12084.44;22.0759
12084.45;22.09537
12084.48;22.15256
12084.51;22.20582
12084.56;22.28639
12084.69;22.44691
12084.93;22.55263
12085.39;22.07829
12085.83;20.92121
12086.27;19.32908
12086.49;18.45998
12086.71;17.58723
12086.93;16.73907
12087.14;15.97306
12087.36;15.23186
12087.47;14.88812
12087.58;14.56337
12087.69;14.25802
12087.8;13.97222
12087.91;13.7058
12088.01;13.48014
12088.11;13.2698
12088.21;13.07428
12088.31;12.89296
12088.4;12.74137
12088.5;12.58517
12088.6;12.4411
12088.79;12.19805
12088.99;11.98069
12089.18;11.80534
12089.37;11.65542
12089.56;11.52654
12089.95;11.31217
12090.34;11.14416
12090.54;11.06976
12090.64;11.03475
12090.69;11.0177
12090.71;11.01112
12090.74;11.00094
12090.75;10.99762
12090.77;10.99101
12090.78;10.98772
12090.81;10.97791
12090.86;10.96176
12090.98;10.92388
12091.25;10.84253
12091.35;10.81353
12091.72;10.7106
12092.08;10.61621
12092.53;10.5059
12092.97;10.40663
12093.2;10.35821
12093.42;10.3141
12093.64;10.27206
12093.86;10.23201
12093.98;10.21094
12094.09;10.19208
12094.2;10.17365
12094.31;10.15561
12094.42;10.13795
12094.53;10.12064
12094.64;10.10366
12094.75;10.087
12094.86;10.07063
12094.97;10.05454
12095.08;10.0387
12095.19;10.02311
12095.3;10.00774
12095.41;9.992572
12095.63;9.962817
12095.86;9.932435
12096.08;9.903981
12096.3;9.876049
12096.52;9.84858
12096.97;9.793634
12097.41;9.741265
12098.3;9.638519
12099.18;9.539986
12100.04;9.445596
12100.9;9.352253
12101.33;9.305776
12101.55;9.28203
12101.76;9.259389
12101.98;9.235711
12102.19;9.21317
12102.4;9.190724
12102.51;9.179021
12102.61;9.168424
12102.72;9.156826
12102.83;9.145299
12102.94;9.13386
12103.04;9.123551
12103.15;9.112328
12103.26;9.101248
12103.37;9.090336
12103.47;9.080582
12103.58;9.070064
12103.69;9.059796
12103.8;9.049811
12103.9;9.041009
12104.01;9.031664
12104.12;9.022708
12104.23;9.014182
12104.33;9.006835
12104.44;8.999236
12104.55;8.992179
12104.66;8.985701
12104.76;8.980342
12104.87;8.975059
12104.98;8.970444
12105.19;8.96356
12105.41;8.959127
12105.62;8.957523
12105.83;8.958335
12106.04;8.961279
12106.77;8.98089
12106.83;8.982568
12106.96;8.985911
12107.29;8.991362
12107.45;8.991689
12107.54;8.991017
12107.58;8.9905
12107.61;8.990019
12107.63;8.989654
12107.64;8.989457
12107.66;8.989036
12107.69;8.988333
12107.72;8.987544
12107.8;8.985002
12107.96;8.977901
12108.04;8.973289
12108.28;8.95495
12108.62;8.91695
12108.77;8.895695
12108.85;8.883269
12108.86;8.881664
12108.87;8.880047
12108.88;8.878418
12108.9;8.875322
12108.92;8.871791
12108.93;8.870106
12108.94;8.8682
12108.97;8.863256
12109.0;8.858003
12109.06;8.847205
12109.17;8.826438
12109.43;8.772788
12109.8;8.6875
12110.17;8.595457
12110.58;8.490614
12110.86;8.419766
12111.13;8.353377
12111.27;8.319976
12111.4;8.289684
12111.54;8.257901
12111.67;8.22921
12111.79;8.203457
12111.91;8.178427
12112.03;8.154137
12112.15;8.130606
12112.27;8.107856
12112.39;8.085913
12112.51;8.06481
12112.62;8.046241
12112.74;8.026879
12112.86;8.008517
12112.98;7.991236
12113.1;7.975136
12113.22;7.960333
12113.34;7.94696
12113.46;7.935169
12113.57;7.925895
12113.69;7.917621
12113.81;7.911462
12113.93;7.907623
12114.05;7.906318
12114.17;7.907758
12114.29;7.912151
12114.41;7.919693
12114.52;7.929523
12114.64;7.943569
12114.76;7.961191
12114.88;7.98246
12115.0;8.007394
12115.24;8.068008
12115.47;8.138492
12115.76;8.241127
12116.05;8.352496
12116.34;8.463019
12116.63;8.561256
12116.9;8.631069
12117.08;8.661336
12117.26;8.675862
12117.46;8.671376
12117.56;8.660486
12117.62;8.651112
12117.64;8.650336
12117.67;8.641663
12117.7;8.635227
12117.74;8.62593
12117.79;8.612909
12117.9;8.579085
12118.13;8.486133
12118.35;8.371382
12118.56;8.241778
12119.12;7.833235
12119.67;7.409353
12119.92;7.228615
12120.17;7.061518
12120.42;6.910236
12120.66;6.7804
12120.83;6.697198
12120.99;6.624994
12121.16;6.554077
12121.32;6.492046
12121.43;6.451645
12121.44;6.448052
12121.46;6.440903
12121.52;6.419739
12121.57;6.402404
12121.62;6.385317
12121.64;6.378814
12121.67;6.368452
12121.68;6.365104
12121.7;6.35843
12121.72;6.351786
12121.73;6.348475
12121.74;6.34517
12121.77;6.335295
12121.8;6.325475
12121.87;6.302743
12122.04;6.248272
12122.2;6.197346
12122.58;6.073953
12122.66;6.047025
12122.76;6.012705
12122.81;5.995282
12122.84;5.984659
12122.86;5.977805
12122.87;5.973996
12122.88;5.970424
12122.9;5.963251
12122.92;5.95599
12122.93;5.95242
12122.95;5.945151
12122.99;5.930495
12123.02;5.919397
12123.08;5.89692
12123.22;5.842951
12123.35;5.790827
12123.55;5.706642
12123.95;5.523057
12124.09;5.453937
12124.16;5.418439
12124.17;5.413317
12124.18;5.408182
12124.19;5.403035
12124.21;5.392778
12124.22;5.387519
12124.23;5.382322
12124.24;5.376897
12124.27;5.361409
12124.3;5.345594
12124.36;5.313632
12124.49;5.242887
12124.86;5.030905
12125.34;4.735093
12125.75;4.467258
12125.96;4.325813
12126.16;4.189007
12126.37;4.043703
12126.57;3.904371
12126.78;3.757978
12126.98;3.619637
12127.19;3.477289
12127.39;3.346856
12127.6;3.218838
12127.8;3.110021
12128.01;3.016163
12128.21;2.954452
12128.42;2.930124
12128.62;2.959007
12128.76;3.01802
12128.9;3.116197
12129.04;3.260697
12129.17;3.443246
12129.31;3.699985
12129.45;4.028024
12129.59;4.436957
12129.72;4.897743
12129.86;5.490613
12130.0;6.193171
12130.14;7.014578
12130.27;7.890955
12130.41;8.963697
12130.54;10.08409
12130.68;11.42755
12130.81;12.80283
12130.92;14.06151
12130.95;14.4196
12131.02;15.2793
12131.06;15.78543
12131.09;16.17198
12131.16;17.09646
12131.22;17.91309
12131.23;18.0513
12131.26;18.46941
12131.29;18.89265
12131.34;19.60904
12131.36;19.8993
12131.42;20.78213
12131.43;20.93096
12131.47;21.53083
12131.51;22.13764
12131.59;23.37014
12131.74;25.7359
12132.11;31.69381
12132.49;37.53757
12132.86;42.40266
12133.24;46.09555
12133.32;46.67951
12133.34;46.81472
12133.37;47.00947
12133.39;47.13393
12133.42;47.31262
12133.5;47.74254
12133.58;48.10608
12133.74;48.64391
12134.02;49.0566
12134.29;48.99762
12134.74;48.60963
12135.19;48.94452
12135.49;50.06125
12135.73;51.58369
12135.96;53.55624
12136.03;54.2465
12136.08;54.76239
12136.09;54.86773
12136.12;55.18786
12136.17;55.7345
12136.29;57.10515
12136.52;59.89263
12136.79;63.22599
12137.17;67.4537
12137.28;68.47178
12137.31;68.72876
12137.32;68.81181
12137.33;68.89414
12137.37;69.21239
12137.43;69.6554
12137.57;70.51759
12137.71;71.12115
12137.98;71.49789
12138.39;70.04133
12138.79;66.49186
12139.16;61.81545
12139.53;56.37258
12139.9;50.71297
12140.27;45.28542
12140.56;41.39449
12140.85;37.91342
12141.22;34.10887
12141.32;33.20108
12141.38;32.68
12141.4;32.51052
12141.43;32.25898
12141.44;32.1762
12141.46;32.01203
12141.47;31.93065
12141.49;31.76928
12141.51;31.60974
12141.54;31.37385
12141.61;30.83909
12141.67;30.39774
12141.82;29.35997
12141.97;28.41004
12142.21;27.05433
12142.27;26.74407
12142.33;26.44437
12142.35;26.347
12142.37;26.25033
12142.38;26.20239
12142.39;26.15482
12142.41;26.06048
12142.42;26.01371
12142.45;25.87497
12142.49;25.69361
12142.62;25.13134
12143.09;23.39615
12143.86;21.28542
12144.25;20.45509
12144.44;20.09424
12144.63;19.75809
12144.88;19.34944
12145.12;18.98906
12145.25;18.80558
12145.37;18.64296
12145.49;18.4864
12145.61;18.33556
12145.74;18.17821
12145.86;18.03822
12145.98;17.90299
12146.1;17.77224
12146.23;17.63536
12146.35;17.51315
12146.47;17.39469
12146.59;17.27978
12146.72;17.15907
12146.84;17.05095
12147.08;16.84356
12147.33;16.63903
12147.57;16.45269
12147.82;16.26803
12148.06;16.09903
12148.54;15.78275
12149.03;15.48592
12149.52;15.21156
12150.5;14.71796
12151.48;14.28184
12152.45;13.89181
12152.87;13.73258
12153.29;13.57777
12153.5;13.50172
12153.71;13.42644
12153.92;13.35183
12154.13;13.27782
12154.25;13.23579
12154.36;13.19743
12154.48;13.15577
12154.59;13.11778
12154.71;13.07659
12154.82;13.03909
12154.93;13.0019
12155.04;12.96509
12155.16;12.92546
12155.27;12.88974
12155.39;12.85158
12155.5;12.81753
12155.62;12.78161
12155.73;12.75008
12155.84;12.72013
12155.95;12.69209
12156.07;12.66407
12156.18;12.64117
12156.3;12.61975
12156.41;12.6039
12156.53;12.5914
12156.64;12.58493
12156.75;12.58387
12156.86;12.58885
12156.98;12.60197
12157.09;12.62176
12157.2;12.64969
12157.31;12.68642
12157.43;12.73729
12157.54;12.79447
12157.76;12.94121
12157.93;13.08581
12158.09;13.24755
12158.42;13.6587
12159.08;14.73537
12159.4;15.31424
12159.71;15.85201
12160.03;16.33284
12160.15;16.48372
12160.17;16.50702
12160.23;16.57355
12160.25;16.59579
12160.27;16.61727
12160.28;16.625
12160.3;16.64453
12160.33;16.67269
12160.36;16.69945
12160.4;16.73291
12160.47;16.78523
12160.48;16.79204
12160.49;16.79877
12160.51;16.81148
12160.53;16.82444
12160.56;16.84023
12160.57;16.84577
12160.58;16.84894
12160.61;16.8652
12160.64;16.87795
12160.7;16.89872
12160.81;16.92026
12161.06;16.88964
12161.28;16.77429
12161.49;16.59372
12161.94;16.02127
12162.38;15.31168
12162.62;14.90394
12162.86;14.50268
12163.1;14.12081
12163.33;13.78171
12163.45;13.61711
12163.56;13.47417
12163.67;13.33905
12163.78;13.2118
12163.89;13.09239
12164.0;12.9807
12164.11;12.87652
12164.22;12.77958
12164.33;12.68957
12164.44;12.60613
12164.55;12.52889
12164.66;12.45744
12164.77;12.39138
12164.88;12.33033
12164.99;12.27389
12165.1;12.22169
12165.21;12.17337
12165.32;12.12861
12165.43;12.0871
12165.54;12.04854
12165.65;12.0127
12165.76;11.97932
12165.87;11.94821
12165.98;11.91917
12166.09;11.89205
12166.2;11.86668
12166.31;11.84294
12166.42;11.82072
12166.64;11.78037
12166.86;11.74487
12167.07;11.71484
12167.27;11.68919
12167.68;11.64321
12168.06;11.60468
12168.43;11.56645
12168.49;11.55989
12168.63;11.54399
12168.97;11.50094
12169.14;11.47655
12169.23;11.46278
12169.27;11.45646
12169.3;11.45164
12169.32;11.44839
12169.33;11.44676
12169.35;11.44346
12169.37;11.44013
12169.41;11.43338
12169.49;11.41952
12169.64;11.39222
12169.83;11.35528
12170.02;11.31595
12170.33;11.24754
12170.83;11.13056
12171.45;10.98536
12171.76;10.91646
12171.92;10.88233
12172.07;10.85128
12172.23;10.8192
12172.38;10.79009
12172.54;10.76004
12172.69;10.73275
12172.85;10.70453
12173.0;10.67882
12173.15;10.65378
12173.3;10.62933
12173.43;10.60856
12173.55;10.5897
12173.68;10.56955
12173.8;10.5512
12173.93;10.53153
12174.05;10.51356
12174.18;10.49425
12174.3;10.47655
12174.43;10.45749
12174.55;10.43998
12174.8;10.40371
12175.05;10.36763
12175.29;10.3331
12175.79;10.26126
12176.28;10.19075
12176.78;10.11851
12177.27;10.04732
12177.77;9.974223
12178.27;9.900754
12178.52;9.86401
12178.77;9.82742
12179.02;9.791219
12179.14;9.774083
12179.26;9.757178
12179.39;9.739207
12179.51;9.723028
12179.64;9.706072
12179.76;9.691085
12179.89;9.675753
12180.01;9.662634
12180.13;9.650728
12180.25;9.64029
12180.38;9.630974
12180.5;9.624573
12180.63;9.620469
12180.75;9.61975
12180.88;9.622858
12181.0;9.629869
12181.12;9.641433
12181.24;9.658147
12181.34;9.676462
12181.43;9.696685
12181.53;9.723659
12181.62;9.752294
12181.72;9.789299
12181.81;9.827565
12181.99;9.919226
12182.18;10.03948
12182.36;10.17706
12182.55;10.34803
12182.73;10.53422
12183.01;10.86755
12183.29;11.24485
12183.85;12.05715
12184.18;12.50375
12184.5;12.85658
12184.84;13.09721
12185.03;13.15706
12185.14;13.16493
12185.19;13.16183
12185.24;13.15454
12185.3;13.14024
12185.36;13.1199
12185.47;13.06702
12185.72;12.87437
12185.94;12.6283
12186.16;12.32133
12186.6;11.57817
12187.03;10.77882
12187.29;10.30379
12187.54;9.873196
12187.76;9.524386
12187.98;9.208694
12188.2;8.928357
12188.31;8.801584
12188.42;8.683606
12188.53;8.574216
12188.64;8.473143
12188.75;8.380069
12188.86;8.294641
12188.97;8.216488
12189.08;8.145227
12189.19;8.08048
12189.29;8.026962
12189.44;7.955632
12189.58;7.898101
12189.72;7.848683
12189.86;7.806844
12190.0;7.772115
12190.14;7.744081
12190.28;7.722369
12190.42;7.706625
12190.57;7.695979
12190.71;7.691455
12190.85;7.691725
12190.99;7.696306
12191.27;7.716039
12191.55;7.744934
12192.09;7.798026
12192.36;7.80661
12192.62;7.792768
12192.96;7.730422
12193.13;7.67709
12193.22;7.642398
12193.27;7.621151
12193.3;7.607721
12193.32;7.598483
12193.33;7.593778
12193.35;7.584198
12193.38;7.5694
12193.43;7.543596
12193.53;7.48773
12193.72;7.366231
12193.92;7.217636
12194.11;7.05855
12194.38;6.806879
12194.64;6.542443
12195.17;5.965928
12195.39;5.721978
12195.6;5.490779
12195.81;5.263096
12196.02;5.040193
12196.23;4.822822
12196.44;4.611368
12196.65;4.406027
12196.76;4.30098
12196.86;4.207043
12196.97;4.105513
12197.07;4.014963
12197.18;3.917459
12197.28;3.830941
12197.39;3.738419
12197.49;3.657072
12197.6;3.571137
12197.7;3.496786
12197.91;3.355281
12198.12;3.240031
12198.33;3.161348
12198.54;3.132983
12198.68;3.150643
12198.81;3.199662
12198.95;3.294514
12199.08;3.428796
12199.22;3.632039
12199.35;3.884148
12199.48;4.206749
12199.61;4.60984
12199.75;5.14624
12199.88;5.751374
12200.02;6.532191
12200.15;7.389983
12200.29;8.470916
12200.42;9.633154
12200.55;10.95955
12200.68;12.4604
12200.84;14.56021
12201.01;17.11017
12201.06;17.9242
12201.17;19.81856
12201.18;19.99784
12201.21;20.54274
12201.24;21.0982
12201.3;22.24069
12201.41;24.44341
12201.62;29.02377
12201.83;34.05644
12202.29;46.27347
12202.56;53.82555
12202.82;61.01006
12203.15;69.51404
12203.48;76.75042
12203.69;80.44277
12203.75;81.34705
12203.76;81.49092
12203.8;82.04653
12203.9;83.29375
12203.92;83.51844
12203.97;84.04348
12204.02;84.51561
12204.11;85.23064
12204.3;86.16545
12204.67;85.78365
12204.91;84.09214
12205.14;81.55367
12205.6;74.43774
12206.07;65.59485
12206.31;60.9263
12206.54;56.54929
12206.78;52.19867
12207.01;48.31581
12207.24;44.76241
12207.47;41.56225
12207.64;39.42664
12207.81;37.4819
12208.15;34.13014
12208.49;31.41473
12208.83;29.2245
12209.19;27.3544
12209.54;25.86952
12209.64;25.49262
12209.75;25.09845
12209.81;24.89175
12209.84;24.79046
12209.87;24.6905
12209.88;24.65747
12209.91;24.55922
12209.95;24.43014
12210.01;24.24051
12210.15;23.81532
12210.49;22.86948
12210.72;22.28783
12210.94;21.76855
12211.39;20.80501
12211.84;19.96057
12212.07;19.57172
12212.29;19.22544
12212.49;18.93147
12212.68;18.66968
12212.88;18.41147
12213.07;18.18162
12213.27;17.95477
12213.46;17.75245
12213.65;17.56191
12213.84;17.38208
12213.94;17.2914
12214.04;17.20329
12214.23;17.04245
12214.42;16.88954
12214.61;16.74382
12214.81;16.59746
12215.0;16.46452
12215.19;16.33701
12215.38;16.21452
12215.58;16.09064
12215.77;15.97745
12215.97;15.86281
12216.16;15.75799
12216.36;15.65185
12216.55;15.55494
12216.74;15.46181
12216.93;15.37248
12217.03;15.327
12217.13;15.2826
12217.32;15.20123
12217.51;15.12385
12217.7;15.05051
12217.9;14.97773
12218.09;14.91279
12218.28;14.85188
12218.47;14.79486
12218.81;14.70173
12219.15;14.61802
12219.69;14.49604
12219.96;14.43555
12220.23;14.37243
12220.35;14.343
12220.4;14.33043
12220.53;14.29683
12220.65;14.26454
12220.76;14.23377
12220.82;14.21651
12220.85;14.20775
12220.87;14.20186
12220.88;14.1989
12220.9;14.19252
12220.93;14.18395
12220.98;14.16877
12221.0;14.16263
12221.01;14.15954
12221.04;14.15022
12221.07;14.14082
12221.12;14.12496
12221.25;14.08261
12221.38;14.03875
12221.62;13.95417
12221.85;13.86956
12222.07;13.78639
12222.51;13.6178
12222.82;13.50088
12223.12;13.39179
12223.42;13.2882
12223.57;13.23875
12223.72;13.19092
12223.88;13.14168
12224.03;13.09717
12224.18;13.0542
12224.33;13.01268
12224.48;12.97253
12224.63;12.93365
12224.78;12.89593
12224.93;12.85927
12225.09;12.82122
12225.24;12.78644
12225.39;12.75243
12225.54;12.71912
12225.69;12.68643
12225.84;12.65432
12225.99;12.62274
12226.14;12.59166
12226.29;12.56105
12226.44;12.53091
12226.59;12.50124
12226.74;12.47205
12226.89;12.44335
12227.04;12.41518
12227.19;12.38757
12227.34;12.36058
12227.49;12.33423
12227.63;12.31027
12227.77;12.28697
12227.91;12.26436
12228.05;12.24248
12228.19;12.22136
12228.33;12.20102
12228.47;12.18147
12228.62;12.1614
12228.76;12.14347
12229.04;12.10975
12229.32;12.07846
12229.6;12.0488
12230.08;11.99888
12230.56;11.94584
12230.9;11.90502
12231.05;11.88639
12231.13;11.8764
12231.17;11.8715
12231.2;11.86769
12231.22;11.86521
12231.24;11.86263
12231.26;11.86026
12231.3;11.85536
12231.36;11.84807
12231.49;11.83278
12231.77;11.80372
12231.92;11.79165
12232.09;11.78228
12232.26;11.77883
12232.43;11.78275
12232.6;11.79552
12232.83;11.8294
12233.05;11.88227
12233.2;11.93089
12233.35;11.99017
12233.53;12.0755
12233.71;12.1759
12233.89;12.2902
12234.07;12.41646
12234.79;12.97491
12235.09;13.18585
12235.32;13.3168
12235.54;13.40682
12235.78;13.45709
12235.92;13.46062
12236.0;13.45366
12236.04;13.44769
12236.07;13.44214
12236.08;13.44006
12236.11;13.43323
12236.15;13.42268
12236.2;13.40714
12236.31;13.36384
12236.51;13.2539
12236.72;13.09796
12236.93;12.90559
12237.34;12.45101
12237.75;11.94043
12238.07;11.53911
12238.39;11.15878
12238.55;10.98116
12238.71;10.81346
12238.87;10.65628
12239.03;10.50981
12239.22;10.34954
12239.4;10.21069
12239.5;10.13863
12239.59;10.07665
12239.68;10.01721
12239.77;9.960144
12239.9;9.881511
12240.03;9.806856
12240.16;9.735607
12240.28;9.672376
12240.41;9.606116
12240.53;9.546587
12240.66;9.483413
12240.78;9.425938
12240.91;9.364196
12241.04;9.302639
12241.17;9.240943
12241.29;9.183626
12241.42;9.120919
12241.54;9.062316
12241.67;8.99793
12241.79;8.937612
12241.92;8.871311
12242.05;8.804097
12242.18;8.736148
12242.3;8.673024
12242.43;8.604593
12242.55;8.541861
12242.68;8.475064
12242.8;8.415267
12242.93;8.353595
12243.05;8.300732
12243.18;8.249469
12243.3;8.209398
12243.43;8.176061
12243.55;8.156893
12243.68;8.151631
12243.8;8.164052
12243.89;8.186152
12243.98;8.220772
12244.07;8.269414
12244.16;8.333663
12244.27;8.435816
12244.37;8.553735
12244.48;8.714033
12244.58;8.89029
12244.69;9.12087
12244.79;9.366563
12244.99;9.970884
12245.2;10.78345
12245.41;11.79447
12245.62;13.01389
12245.82;14.37027
12246.0;15.74743
12246.24;17.79118
12246.48;20.02648
12246.96;24.77614
12247.25;27.56946
12247.26;27.66182
12247.3;28.02773
12247.32;28.20846
12247.34;28.38764
12247.35;28.47663
12247.38;28.74109
12247.41;29.00165
12247.52;29.92046
12247.63;30.77478
12247.74;31.5559
12247.89;32.48901
12247.97;32.91906
12247.99;33.01886
12248.0;33.06758
12248.01;33.11551
12248.04;33.25451
12248.14;33.66512
12248.24;33.99258
12248.29;34.12451
12248.37;34.291
12248.38;34.30868
12248.41;34.35359
12248.42;34.36708
12248.44;34.39172
12248.47;34.42164
12248.53;34.45879
12248.7;34.3986
12248.94;33.91576
12249.18;33.01405
12249.67;30.18375
12250.16;26.64183
12250.41;24.79081
12250.66;23.01106
12250.91;21.35662
12251.15;19.91886
12251.28;19.20789
12251.4;18.59514
12251.52;18.02416
12251.64;17.49433
12251.77;16.96545
12251.89;16.51723
12252.01;16.10546
12252.13;15.72805
12252.29;15.2744
12252.44;14.89603
12252.6;14.53724
12252.75;14.23817
12252.83;14.09191
12252.91;13.95408
12253.06;13.71636
12253.21;13.50265
12253.36;13.30974
12253.49;13.15716
12253.61;13.02685
12253.74;12.8957
12253.86;12.78279
12253.99;12.66824
12254.11;12.56882
12254.23;12.47475
12254.35;12.38542
12254.6;12.21233
12254.84;12.05981
12255.09;11.91229
12255.33;11.77949
12255.82;11.52907
12256.31;11.29914
12256.8;11.08348
12257.29;10.87759
12257.97;10.6015
12258.64;10.33347
12258.98;10.19673
12259.32;10.05832
12259.66;9.917305
12259.99;9.7771
12260.16;9.703335
12260.33;9.628411
12260.5;9.55227
12260.67;9.474895
12260.84;9.396325
12261.01;9.316683
12261.18;9.236201
12261.34;9.160024
12261.51;9.079174
12261.68;8.999212
12261.85;8.921252
12262.01;8.851034
12262.18;8.781603
12262.35;8.719875
12262.52;8.668826
12262.68;8.633751
12262.78;8.619793
12262.87;8.613415
12263.05;8.621376
12263.24;8.665918
12263.42;8.749908
12263.58;8.864983
12263.73;9.012455
12263.88;9.202705
12264.03;9.439801
12264.08;9.529878
12264.13;9.625677
12264.15;9.665684
12264.17;9.706508
12264.18;9.727304
12264.19;9.748354
12264.22;9.812867
12264.26;9.902264
12264.37;10.16817
12264.48;10.46391
12264.69;11.11179
12264.94;12.0212
12265.18;13.02092
12265.51;14.54799
12265.9;16.4484
12265.94;16.64134
12266.07;17.25762
12266.19;17.80593
12266.43;18.81467
12266.54;19.22613
12266.56;19.29692
12266.57;19.33183
12266.58;19.36642
12266.59;19.40067
12266.62;19.50136
12266.64;19.56677
12266.7;19.75448
12266.81;20.06367
12266.91;20.3031
12266.94;20.36685
12266.95;20.38725
12266.97;20.42676
12267.02;20.51799
12267.07;20.59828
12267.21;20.76358
12267.43;20.84286
12267.67;20.67999
12267.9;20.29446
12268.33;19.06902
12268.76;17.39639
12269.11;15.89181
12269.45;14.43947
12269.63;13.70581
12269.8;13.04653
12269.97;12.42529
12270.14;11.84523
12270.32;11.27742
12270.49;10.78466
12270.66;10.33261
12270.83;9.918779
12270.95;9.647994
12271.07;9.393478
12271.19;9.153954
12271.31;8.928129
12271.43;8.714729
12271.55;8.512525
12271.67;8.320359
12271.78;8.152111
12271.9;7.976294
12272.02;7.807717
12272.14;7.645674
12272.25;7.502393
12272.37;7.351449
12272.49;7.205876
12272.61;7.065629
12272.72;6.94188
12272.84;6.812477
12272.96;6.689504
12273.08;6.573825
12273.2;6.46659
12273.32;6.369259
12273.44;6.283631
12273.56;6.21187
12273.67;6.16045
12273.79;6.122786
12273.91;6.107662
12274.03;6.118946
12274.14;6.156203
12274.26;6.230716
12274.38;6.345768
12274.5;6.5072
12274.61;6.701325
12274.73;6.969764
12274.85;7.304339
12274.97;7.712628
12275.09;8.202508
12275.21;8.782071
12275.33;9.45951
12275.45;10.24299
12275.56;11.06117
12275.68;12.06996
12275.8;13.207
12275.92;14.4788
12276.04;15.89095
12276.28;19.153
12276.51;22.83946
12276.77;27.65793
12277.03;33.11622
12277.25;38.16061
12277.46;43.25332
12277.74;50.28851
12277.93;55.09112
12278.04;57.83714
12278.12;59.80294
12278.23;62.4486
12278.36;65.46339
12278.42;66.80534
12278.56;69.79232
12278.69;72.35804
12278.93;76.47151
12279.16;79.53717
12279.28;80.76097
12279.32;81.10909
12279.33;81.19139
12279.36;81.42684
12279.39;81.64509
12279.45;82.02966
12279.62;82.74083
12279.79;82.894
12280.13;81.59366
12280.57;77.13949
12280.79;74.00167
12281.0;70.60916
12281.2;67.13347
12281.4;63.52524
12281.6;59.88104
12281.8;56.28613
12282.0;52.81195
12282.2;49.51486
12282.4;46.43577
12282.59;43.73646
12282.74;41.76868
12282.88;40.06342
12283.03;38.37517
12283.17;36.92507
12283.46;34.28159
12283.74;32.13961
12284.17;29.48157
12284.32;28.69717
12284.4;28.3035
12284.43;28.16156
12284.46;28.01853
12284.47;27.97185
12284.49;27.87627
12284.52;27.74181
12284.57;27.51719
12284.66;27.12568
12284.87;26.26953
12285.23;24.95483
12285.59;23.79112
12286.3;21.84568
12286.55;21.26111
12286.78;20.76776
12287.01;20.31588
12287.24;19.90383
12287.46;19.54494
12287.69;19.20395
12287.91;18.90773
12288.03;18.75744
12288.14;18.62615
12288.36;18.38068
12288.48;18.25558
12288.59;18.14588
12288.71;18.03123
12288.82;17.93043
12289.05;17.73162
12289.27;17.55485
12289.5;17.38209
12289.72;17.22682
12289.95;17.07358
12290.17;16.93464
12290.63;16.66475
12291.08;16.42347
12291.53;16.201
12291.98;15.99465
12292.89;15.61864
12293.79;15.29133
12294.37;15.09971
12294.95;14.9211
12295.24;14.83623
12295.53;14.75415
12295.82;14.67478
12296.11;14.59808
12296.26;14.55948
12296.4;14.52411
12296.55;14.48695
12296.69;14.45297
12296.84;14.41733
12296.98;14.38483
